graphic,ftu,organ
PMC2752453_1423-0127-16-82-3_panel_1.jpg,cortical collecting duct,kidney
PMC2752453_1423-0127-16-82-3_panel_2.jpg,cortical collecting duct,kidney
PMC2752453_1423-0127-16-82-3_panel_3.jpg,cortical collecting duct,kidney
PMC2752453_1423-0127-16-82-3_panel_4.jpg,cortical collecting duct,kidney
PMC2752453_1423-0127-16-82-3_panel_5.jpg,cortical collecting duct,kidney
PMC2918634_1756-0500-3-210-4_panel_1.jpg,cortical collecting duct,kidney
PMC2918634_1756-0500-3-210-4_panel_2.jpg,cortical collecting duct,kidney
PMC2918634_1756-0500-3-210-4_panel_3.jpg,cortical collecting duct,kidney
PMC2918634_1756-0500-3-210-4_panel_4.jpg,cortical collecting duct,kidney
PMC2918634_1756-0500-3-210-4_panel_5.jpg,cortical collecting duct,kidney
PMC2918634_1756-0500-3-210-4_panel_6.jpg,cortical collecting duct,kidney
PMC2923371_CN-8-84_F1_panel_1.jpg,cortical collecting duct,kidney
PMC2923371_CN-8-84_F1_panel_2.jpg,cortical collecting duct,kidney
PMC2923371_CN-8-84_F1_panel_3.jpg,cortical collecting duct,kidney
PMC2923371_CN-8-84_F1_panel_4.jpg,cortical collecting duct,kidney
PMC2994366_1423-0127-17-S1-S32-6_panel_1.jpg,cortical collecting duct,kidney
PMC2994366_1423-0127-17-S1-S32-6_panel_2.jpg,cortical collecting duct,kidney
PMC2994366_1423-0127-17-S1-S32-6_panel_3.jpg,cortical collecting duct,kidney
PMC2994366_1423-0127-17-S1-S32-7_panel_1.jpg,cortical collecting duct,kidney
PMC2994366_1423-0127-17-S1-S32-7_panel_2.jpg,cortical collecting duct,kidney
PMC2994366_1423-0127-17-S1-S32-8_panel_1.jpg,cortical collecting duct,kidney
PMC2994366_1423-0127-17-S1-S32-8_panel_2.jpg,cortical collecting duct,kidney
PMC2994366_1423-0127-17-S1-S32-8_panel_3.jpg,cortical collecting duct,kidney
PMC2994366_1423-0127-17-S1-S32-8_panel_4.jpg,cortical collecting duct,kidney
PMC2994366_1423-0127-17-S1-S32-8_panel_5.jpg,cortical collecting duct,kidney
PMC2994366_1423-0127-17-S1-S32-8_panel_6.jpg,cortical collecting duct,kidney
PMC2994388_1423-0127-17-S1-S12-2_panel_1.jpg,cortical collecting duct,kidney
PMC2994388_1423-0127-17-S1-S12-2_panel_2.jpg,cortical collecting duct,kidney
PMC2994388_1423-0127-17-S1-S12-2_panel_3.jpg,cortical collecting duct,kidney
PMC2994388_1423-0127-17-S1-S12-6_panel_1.jpg,cortical collecting duct,kidney
PMC2994388_1423-0127-17-S1-S12-6_panel_2.jpg,cortical collecting duct,kidney
PMC2994388_1423-0127-17-S1-S12-6_panel_3.jpg,cortical collecting duct,kidney
PMC3070816_gr1_panel_1.jpg,cortical collecting duct,kidney
PMC3070816_gr5_panel_1.jpg,cortical collecting duct,kidney
PMC3070816_gr5_panel_2.jpg,cortical collecting duct,kidney
PMC3070816_gr8_panel_1.jpg,cortical collecting duct,kidney
PMC3070816_gr9_panel_1.jpg,cortical collecting duct,kidney
PMC3070816_gr9_panel_2.jpg,cortical collecting duct,kidney
PMC3091401_bcbcr-2008-025f2_panel_1.jpg,cortical collecting duct,kidney
PMC3275480_1479-5876-10-5-2_panel_1.jpg,cortical collecting duct,kidney
PMC3344268_ijms-13-05098f1_panel_1.jpg,cortical collecting duct,kidney
PMC3344268_ijms-13-05098f1_panel_2.jpg,cortical collecting duct,kidney
PMC3344268_ijms-13-05098f1_panel_3.jpg,cortical collecting duct,kidney
PMC3344268_ijms-13-05098f4_panel_1.jpg,cortical collecting duct,kidney
PMC3344268_ijms-13-05098f4_panel_2.jpg,cortical collecting duct,kidney
PMC3344268_ijms-13-05098f4_panel_3.jpg,cortical collecting duct,kidney
PMC3441220_1471-2164-13-393-7_panel_1.jpg,cortical collecting duct,kidney
PMC3441220_1471-2164-13-393-7_panel_2.jpg,cortical collecting duct,kidney
PMC3441220_1471-2164-13-393-8_panel_1.jpg,cortical collecting duct,kidney
PMC3441220_1471-2164-13-393-8_panel_2.jpg,cortical collecting duct,kidney
PMC3441220_1471-2164-13-393-8_panel_3.jpg,cortical collecting duct,kidney
PMC3441220_1471-2164-13-393-8_panel_4.jpg,cortical collecting duct,kidney
PMC3441220_1471-2164-13-393-8_panel_5.jpg,cortical collecting duct,kidney
PMC3441220_1471-2164-13-393-8_panel_6.jpg,cortical collecting duct,kidney
PMC3544149_fphys-03-00483-g0002_panel_1.jpg,cortical collecting duct,kidney
PMC3544149_fphys-03-00483-g0002_panel_2.jpg,cortical collecting duct,kidney
PMC3566951_1477-7819-11-34-1_panel_1.jpg,cortical collecting duct,kidney
PMC3566951_1477-7819-11-34-1_panel_2.jpg,cortical collecting duct,kidney
PMC3566951_1477-7819-11-34-1_panel_3.jpg,cortical collecting duct,kidney
PMC3566951_1477-7819-11-34-1_panel_4.jpg,cortical collecting duct,kidney
PMC3678854_OL-05-05-1481-g01_panel_1.jpg,cortical collecting duct,kidney
PMC3678854_OL-05-05-1481-g02_panel_1.jpg,cortical collecting duct,kidney
PMC3678854_OL-05-05-1481-g02_panel_2.jpg,cortical collecting duct,kidney
PMC3678854_OL-05-05-1481-g03_panel_1.jpg,cortical collecting duct,kidney
PMC3678854_OL-05-05-1481-g03_panel_2.jpg,cortical collecting duct,kidney
PMC3678854_OL-05-05-1481-g03_panel_3.jpg,cortical collecting duct,kidney
PMC3693953_1878-5085-4-14-10_panel_1.jpg,cortical collecting duct,kidney
PMC3693953_1878-5085-4-14-10_panel_2.jpg,cortical collecting duct,kidney
PMC3693953_1878-5085-4-14-10_panel_3.jpg,cortical collecting duct,kidney
PMC3693953_1878-5085-4-14-10_panel_4.jpg,cortical collecting duct,kidney
PMC3693953_1878-5085-4-14-10_panel_5.jpg,cortical collecting duct,kidney
PMC3693953_1878-5085-4-14-10_panel_6.jpg,cortical collecting duct,kidney
PMC3693953_1878-5085-4-14-11_panel_1.jpg,cortical collecting duct,kidney
PMC3693953_1878-5085-4-14-27_panel_1.jpg,cortical collecting duct,kidney
PMC3693953_1878-5085-4-14-27_panel_2.jpg,cortical collecting duct,kidney
PMC3693953_1878-5085-4-14-27_panel_3.jpg,cortical collecting duct,kidney
PMC3693953_1878-5085-4-14-27_panel_4.jpg,cortical collecting duct,kidney
PMC3693953_1878-5085-4-14-29_panel_1.jpg,cortical collecting duct,kidney
PMC3693953_1878-5085-4-14-29_panel_2.jpg,cortical collecting duct,kidney
PMC3693953_1878-5085-4-14-29_panel_3.jpg,cortical collecting duct,kidney
PMC3776935_fphys-04-00238-g0006_panel_1.jpg,cortical collecting duct,kidney
PMC3776935_fphys-04-00238-g0006_panel_2.jpg,cortical collecting duct,kidney
PMC3776935_fphys-04-00238-g0006_panel_3.jpg,cortical collecting duct,kidney
PMC3776935_fphys-04-00238-g0007_panel_1.jpg,cortical collecting duct,kidney
PMC3776935_fphys-04-00238-g0007_panel_2.jpg,cortical collecting duct,kidney
PMC3776935_fphys-04-00238-g0007_panel_3.jpg,cortical collecting duct,kidney
PMC3776935_fphys-04-00238-g0007_panel_4.jpg,cortical collecting duct,kidney
PMC3786849_ETM-06-03-0731-g04_panel_1.jpg,cortical collecting duct,kidney
PMC3786849_ETM-06-03-0731-g04_panel_2.jpg,cortical collecting duct,kidney
PMC3786849_ETM-06-03-0731-g04_panel_3.jpg,cortical collecting duct,kidney
PMC3786849_ETM-06-03-0731-g04_panel_4.jpg,cortical collecting duct,kidney
PMC3850696_1471-213X-13-35-3_panel_1.jpg,cortical collecting duct,kidney
PMC3879066_2041-9139-4-32-13_panel_1.jpg,cortical collecting duct,kidney
PMC3879066_2041-9139-4-32-13_panel_2.jpg,cortical collecting duct,kidney
PMC3879066_2041-9139-4-32-13_panel_3.jpg,cortical collecting duct,kidney
PMC3879066_2041-9139-4-32-13_panel_4.jpg,cortical collecting duct,kidney
PMC3879066_2041-9139-4-32-13_panel_5.jpg,cortical collecting duct,kidney
PMC3879066_2041-9139-4-32-13_panel_6.jpg,cortical collecting duct,kidney
PMC3879066_2041-9139-4-32-14_panel_1.jpg,cortical collecting duct,kidney
PMC3879066_2041-9139-4-32-16_panel_1.jpg,cortical collecting duct,kidney
PMC3879066_2041-9139-4-32-16_panel_2.jpg,cortical collecting duct,kidney
PMC3879066_2041-9139-4-32-4_panel_1.jpg,cortical collecting duct,kidney
PMC3879066_2041-9139-4-32-9_panel_1.jpg,cortical collecting duct,kidney
PMC3879066_2041-9139-4-32-9_panel_2.jpg,cortical collecting duct,kidney
PMC3879066_2041-9139-4-32-9_panel_3.jpg,cortical collecting duct,kidney
PMC3948910_13244_2013_295_Fig12_HTML_panel_1.jpg,cortical collecting duct,kidney
PMC3948910_13244_2013_295_Fig12_HTML_panel_2.jpg,cortical collecting duct,kidney
PMC3948910_13244_2013_295_Fig12_HTML_panel_3.jpg,cortical collecting duct,kidney
PMC3948910_13244_2013_295_Fig1_HTML_panel_1.jpg,cortical collecting duct,kidney
PMC3948910_13244_2013_295_Fig2_HTML_panel_1.jpg,cortical collecting duct,kidney
PMC3948910_13244_2013_295_Fig4_HTML_panel_1.jpg,cortical collecting duct,kidney
PMC3948910_13244_2013_295_Fig4_HTML_panel_2.jpg,cortical collecting duct,kidney
PMC3948910_13244_2013_295_Fig4_HTML_panel_3.jpg,cortical collecting duct,kidney
PMC3948910_13244_2013_295_Fig5_HTML_panel_1.jpg,cortical collecting duct,kidney
PMC3948910_13244_2013_295_Fig7_HTML_panel_1.jpg,cortical collecting duct,kidney
PMC3948910_13244_2013_295_Fig7_HTML_panel_2.jpg,cortical collecting duct,kidney
PMC3983685_embj0033-0229-f3_panel_1.jpg,cortical collecting duct,kidney
PMC3983685_embj0033-0229-f6_panel_1.jpg,cortical collecting duct,kidney
PMC3983685_embj0033-0229-f6_panel_2.jpg,cortical collecting duct,kidney
PMC3988797_bio-03-04-281-f03_panel_1.jpg,cortical collecting duct,kidney
PMC3988797_bio-03-04-281-f03_panel_2.jpg,cortical collecting duct,kidney
PMC4012163_z380011495620002_panel_1.jpg,cortical collecting duct,kidney
PMC4012163_z380011495620003_panel_1.jpg,cortical collecting duct,kidney
PMC4012163_z380011495620003_panel_2.jpg,cortical collecting duct,kidney
PMC4019930_biosensors-04-00047-g005_panel_1.jpg,cortical collecting duct,kidney
PMC4055799_1556-276X-9-284-2_panel_1.jpg,cortical collecting duct,kidney
PMC4055799_1556-276X-9-284-2_panel_2.jpg,cortical collecting duct,kidney
PMC4055799_1556-276X-9-284-2_panel_3.jpg,cortical collecting duct,kidney
PMC4107474_1471-2490-14-54-3_panel_1.jpg,cortical collecting duct,kidney
PMC4107474_1471-2490-14-54-3_panel_2.jpg,cortical collecting duct,kidney
PMC4172029_fphar-05-00216-g005_panel_1.jpg,cortical collecting duct,kidney
PMC4189739_13000_2014_181_Fig1_HTML_panel_1.jpg,cortical collecting duct,kidney
PMC4189739_13000_2014_181_Fig1_HTML_panel_2.jpg,cortical collecting duct,kidney
PMC4189739_13000_2014_181_Fig1_HTML_panel_3.jpg,cortical collecting duct,kidney
PMC4189739_13000_2014_181_Fig1_HTML_panel_4.jpg,cortical collecting duct,kidney
PMC4189739_13000_2014_181_Fig2_HTML_panel_1.jpg,cortical collecting duct,kidney
PMC4189739_13000_2014_181_Fig2_HTML_panel_2.jpg,cortical collecting duct,kidney
PMC4197704_develop-141-107755-g7_panel_1.jpg,cortical collecting duct,kidney
PMC4197704_develop-141-107755-g7_panel_2.jpg,cortical collecting duct,kidney
PMC4234989_2051-5960-2-48-2_panel_1.jpg,cortical collecting duct,kidney
PMC4234989_2051-5960-2-48-2_panel_2.jpg,cortical collecting duct,kidney
PMC4234989_2051-5960-2-48-3_panel_1.jpg,cortical collecting duct,kidney
PMC4234989_2051-5960-2-48-4_panel_1.jpg,cortical collecting duct,kidney
PMC4234989_2051-5960-2-48-5_panel_1.jpg,cortical collecting duct,kidney
PMC4252901_srep07290-f3_panel_1.jpg,cortical collecting duct,kidney
PMC4252901_srep07290-f3_panel_2.jpg,cortical collecting duct,kidney
PMC4332200_phy2-2-e12196-g5_panel_1.jpg,cortical collecting duct,kidney
PMC4332200_phy2-2-e12196-g5_panel_2.jpg,cortical collecting duct,kidney
PMC4332200_phy2-2-e12196-g5_panel_3.jpg,cortical collecting duct,kidney
PMC4332200_phy2-2-e12196-g6_panel_1.jpg,cortical collecting duct,kidney
PMC4332200_phy2-2-e12196-g6_panel_2.jpg,cortical collecting duct,kidney
PMC4332200_phy2-2-e12196-g6_panel_3.jpg,cortical collecting duct,kidney
PMC4332200_phy2-2-e12196-g6_panel_4.jpg,cortical collecting duct,kidney
PMC4332200_phy2-2-e12196-g6_panel_5.jpg,cortical collecting duct,kidney
PMC4332200_phy2-2-e12196-g6_panel_6.jpg,cortical collecting duct,kidney
PMC4332200_phy2-2-e12196-g8_panel_1.jpg,cortical collecting duct,kidney
PMC4332200_phy2-2-e12196-g8_panel_2.jpg,cortical collecting duct,kidney
PMC4332200_phy2-2-e12196-g8_panel_3.jpg,cortical collecting duct,kidney
PMC4332200_phy2-2-e12196-g8_panel_4.jpg,cortical collecting duct,kidney
PMC4332200_phy2-2-e12196-g8_panel_5.jpg,cortical collecting duct,kidney
PMC4332200_phy2-2-e12196-g8_panel_6.jpg,cortical collecting duct,kidney
PMC4337611_elife04000f005_panel_1.jpg,cortical collecting duct,kidney
PMC4337611_elife04000f005_panel_2.jpg,cortical collecting duct,kidney
PMC4337611_elife04000fs002_panel_1.jpg,cortical collecting duct,kidney
PMC4337611_elife04000fs002_panel_2.jpg,cortical collecting duct,kidney
PMC4337611_elife04000fs002_panel_3.jpg,cortical collecting duct,kidney
PMC4337611_elife04000fs004_panel_1.jpg,cortical collecting duct,kidney
PMC4337611_elife04000fs005_panel_1.jpg,cortical collecting duct,kidney
PMC4337611_elife04000fs005_panel_2.jpg,cortical collecting duct,kidney
PMC4337611_elife04000fs005_panel_3.jpg,cortical collecting duct,kidney
PMC4337611_elife04000fs008_panel_1.jpg,cortical collecting duct,kidney
PMC4337611_elife04000fs008_panel_2.jpg,cortical collecting duct,kidney
PMC4337611_elife04000fs008_panel_3.jpg,cortical collecting duct,kidney
PMC4337611_elife04000fs008_panel_4.jpg,cortical collecting duct,kidney
PMC4337611_elife04000fs008_panel_5.jpg,cortical collecting duct,kidney
PMC4337611_elife04000fs008_panel_6.jpg,cortical collecting duct,kidney
PMC4337611_elife04000fs009_panel_1.jpg,cortical collecting duct,kidney
PMC4337611_elife04000fs012_panel_1.jpg,cortical collecting duct,kidney
PMC4337611_elife04000fs012_panel_2.jpg,cortical collecting duct,kidney
PMC4337611_elife04000fs012_panel_3.jpg,cortical collecting duct,kidney
PMC4337611_elife04000fs012_panel_4.jpg,cortical collecting duct,kidney
PMC4337611_elife04000fs012_panel_5.jpg,cortical collecting duct,kidney
PMC4337611_elife04000fs014_panel_1.jpg,cortical collecting duct,kidney
PMC4337611_elife04000fs014_panel_2.jpg,cortical collecting duct,kidney
PMC4364252_fnagi-07-00033-g0011_panel_1.jpg,cortical collecting duct,kidney
PMC4364252_fnagi-07-00033-g0011_panel_2.jpg,cortical collecting duct,kidney
PMC4364252_fnagi-07-00033-g0011_panel_3.jpg,cortical collecting duct,kidney
PMC4364252_fnagi-07-00033-g0011_panel_4.jpg,cortical collecting duct,kidney
PMC4387756_phy2-3-e12264-g1_panel_1.jpg,cortical collecting duct,kidney
PMC4500094_elife07405f001_panel_1.jpg,cortical collecting duct,kidney
PMC4500094_elife07405f001_panel_2.jpg,cortical collecting duct,kidney
PMC4500094_elife07405f002_panel_1.jpg,cortical collecting duct,kidney
PMC4500094_elife07405f007_panel_1.jpg,cortical collecting duct,kidney
PMC4500094_elife07405f007_panel_2.jpg,cortical collecting duct,kidney
PMC4500094_elife07405fs020_panel_1.jpg,cortical collecting duct,kidney
PMC4500094_elife07405fs026_panel_1.jpg,cortical collecting duct,kidney
PMC4500094_elife07405fs026_panel_2.jpg,cortical collecting duct,kidney
PMC4500094_elife07405fs026_panel_3.jpg,cortical collecting duct,kidney
PMC4500094_elife07405fs026_panel_4.jpg,cortical collecting duct,kidney
PMC4500094_elife07405fs028_panel_1.jpg,cortical collecting duct,kidney
PMC4500094_elife07405fs029_panel_1.jpg,cortical collecting duct,kidney
PMC4523322_joa0227-0194-f1_panel_1.jpg,cortical collecting duct,kidney
PMC4523322_joa0227-0194-f3_panel_1.jpg,cortical collecting duct,kidney
PMC4562597_phy20003-e12517-f1_panel_1.jpg,cortical collecting duct,kidney
PMC4562597_phy20003-e12517-f1_panel_2.jpg,cortical collecting duct,kidney
PMC4562597_phy20003-e12517-f1_panel_3.jpg,cortical collecting duct,kidney
PMC4562597_phy20003-e12517-f3_panel_1.jpg,cortical collecting duct,kidney
PMC4562597_phy20003-e12517-f3_panel_2.jpg,cortical collecting duct,kidney
PMC4562597_phy20003-e12517-f4_panel_1.jpg,cortical collecting duct,kidney
PMC4562597_phy20003-e12517-f4_panel_2.jpg,cortical collecting duct,kidney
PMC4625151_srep15676-f4_panel_1.jpg,cortical collecting duct,kidney
PMC4625151_srep15676-f4_panel_2.jpg,cortical collecting duct,kidney
PMC4625151_srep15676-f4_panel_3.jpg,cortical collecting duct,kidney
PMC4625151_srep15676-f4_panel_4.jpg,cortical collecting duct,kidney
PMC4625151_srep15676-f4_panel_5.jpg,cortical collecting duct,kidney
PMC4625151_srep15676-f4_panel_6.jpg,cortical collecting duct,kidney
PMC4625151_srep15676-f4_panel_7.jpg,cortical collecting duct,kidney
PMC4647470_12864_2015_2119_Fig2_HTML_panel_1.jpg,cortical collecting duct,kidney
PMC4657048_fimmu-06-00603-g002_panel_1.jpg,cortical collecting duct,kidney
PMC4657048_fimmu-06-00603-g004_panel_1.jpg,cortical collecting duct,kidney
PMC4657048_fimmu-06-00603-g004_panel_2.jpg,cortical collecting duct,kidney
PMC4657048_fimmu-06-00603-g004_panel_3.jpg,cortical collecting duct,kidney
PMC4660436_srep17207-f7_panel_1.jpg,cortical collecting duct,kidney
PMC4660436_srep17207-f8_panel_1.jpg,cortical collecting duct,kidney
PMC4669647_12917_2015_598_Fig4_HTML_panel_1.jpg,cortical collecting duct,kidney
PMC4669647_12917_2015_598_Fig4_HTML_panel_2.jpg,cortical collecting duct,kidney
PMC4695853_cells-04-00687-g001_panel_1.jpg,cortical collecting duct,kidney
PMC4785631_12860_2016_85_Fig2_HTML_panel_1.jpg,cortical collecting duct,kidney
PMC4785631_12860_2016_85_Fig2_HTML_panel_2.jpg,cortical collecting duct,kidney
PMC4785631_12860_2016_85_Fig2_HTML_panel_3.jpg,cortical collecting duct,kidney
PMC4785631_12860_2016_85_Fig2_HTML_panel_4.jpg,cortical collecting duct,kidney
PMC4785631_12860_2016_85_Fig2_HTML_panel_5.jpg,cortical collecting duct,kidney
PMC4785631_12860_2016_85_Fig2_HTML_panel_6.jpg,cortical collecting duct,kidney
PMC4785631_12860_2016_85_Fig4_HTML_panel_1.jpg,cortical collecting duct,kidney
PMC4785631_12860_2016_85_Fig4_HTML_panel_2.jpg,cortical collecting duct,kidney
PMC4785631_12860_2016_85_Fig4_HTML_panel_3.jpg,cortical collecting duct,kidney
PMC4785631_12860_2016_85_Fig4_HTML_panel_4.jpg,cortical collecting duct,kidney
PMC4785631_12860_2016_85_Fig5_HTML_panel_1.jpg,cortical collecting duct,kidney
PMC4785631_12860_2016_85_Fig5_HTML_panel_2.jpg,cortical collecting duct,kidney
PMC4785631_12860_2016_85_Fig5_HTML_panel_3.jpg,cortical collecting duct,kidney
PMC4785631_12860_2016_85_Fig5_HTML_panel_4.jpg,cortical collecting duct,kidney
PMC4785631_12860_2016_85_Fig5_HTML_panel_5.jpg,cortical collecting duct,kidney
PMC4785631_12860_2016_85_Fig5_HTML_panel_6.jpg,cortical collecting duct,kidney
PMC4785631_12860_2016_85_Fig6_HTML_panel_1.jpg,cortical collecting duct,kidney
PMC4785631_12860_2016_85_Fig6_HTML_panel_2.jpg,cortical collecting duct,kidney
PMC4785631_12860_2016_85_Fig6_HTML_panel_3.jpg,cortical collecting duct,kidney
PMC4785631_12860_2016_85_Fig6_HTML_panel_4.jpg,cortical collecting duct,kidney
PMC4785631_12860_2016_85_Fig6_HTML_panel_5.jpg,cortical collecting duct,kidney
PMC4785631_12860_2016_85_Fig7_HTML_panel_1.jpg,cortical collecting duct,kidney
PMC4785631_12860_2016_85_Fig7_HTML_panel_2.jpg,cortical collecting duct,kidney
PMC4785631_12860_2016_85_Fig7_HTML_panel_3.jpg,cortical collecting duct,kidney
PMC4785631_12860_2016_85_Fig7_HTML_panel_4.jpg,cortical collecting duct,kidney
PMC4785631_12860_2016_85_Fig7_HTML_panel_5.jpg,cortical collecting duct,kidney
PMC4785631_12860_2016_85_Fig7_HTML_panel_6.jpg,cortical collecting duct,kidney
PMC4785631_12860_2016_85_Fig7_HTML_panel_7.jpg,cortical collecting duct,kidney
PMC4785631_12860_2016_85_Fig7_HTML_panel_8.jpg,cortical collecting duct,kidney
PMC4785631_12860_2016_85_Fig7_HTML_panel_9.jpg,cortical collecting duct,kidney
PMC4785631_12860_2016_85_Fig8_HTML_panel_1.jpg,cortical collecting duct,kidney
PMC4785631_12860_2016_85_Fig8_HTML_panel_2.jpg,cortical collecting duct,kidney
PMC4785631_12860_2016_85_Fig8_HTML_panel_3.jpg,cortical collecting duct,kidney
PMC4785631_12860_2016_85_Fig8_HTML_panel_4.jpg,cortical collecting duct,kidney
PMC4785631_12860_2016_85_Fig8_HTML_panel_5.jpg,cortical collecting duct,kidney
PMC4785631_12860_2016_85_Fig8_HTML_panel_6.jpg,cortical collecting duct,kidney
PMC4785631_12860_2016_85_Fig9_HTML_panel_1.jpg,cortical collecting duct,kidney
PMC4785631_12860_2016_85_Fig9_HTML_panel_2.jpg,cortical collecting duct,kidney
PMC4785631_12860_2016_85_Fig9_HTML_panel_3.jpg,cortical collecting duct,kidney
PMC4785631_12860_2016_85_Fig9_HTML_panel_4.jpg,cortical collecting duct,kidney
PMC4785631_12860_2016_85_Fig9_HTML_panel_5.jpg,cortical collecting duct,kidney
PMC4785631_12860_2016_85_Fig9_HTML_panel_6.jpg,cortical collecting duct,kidney
PMC4812908_fcell-04-00026-g0001_panel_1.jpg,cortical collecting duct,kidney
PMC4812908_fcell-04-00026-g0001_panel_2.jpg,cortical collecting duct,kidney
PMC4814891_PHY2-4-e12741-g006_panel_1.jpg,cortical collecting duct,kidney
PMC4848728_PHY2-4-e12778-g003_panel_1.jpg,cortical collecting duct,kidney
PMC4848728_PHY2-4-e12778-g003_panel_2.jpg,cortical collecting duct,kidney
PMC4852769_joces-129-181313-g4_panel_1.jpg,cortical collecting duct,kidney
PMC4852769_joces-129-181313-g4_panel_2.jpg,cortical collecting duct,kidney
PMC4897697_srep27775-f2_panel_1.jpg,cortical collecting duct,kidney
PMC4897697_srep27775-f8_panel_1.jpg,cortical collecting duct,kidney
PMC4933084_peerj-04-2145-g005_panel_1.jpg,cortical collecting duct,kidney
PMC4933084_peerj-04-2145-g005_panel_2.jpg,cortical collecting duct,kidney
PMC4933084_peerj-04-2145-g005_panel_3.jpg,cortical collecting duct,kidney
PMC4933084_peerj-04-2145-g005_panel_4.jpg,cortical collecting duct,kidney
PMC4943857_gr2_panel_1.jpg,cortical collecting duct,kidney
PMC4943857_gr6_panel_1.jpg,cortical collecting duct,kidney
PMC4943857_gr6_panel_2.jpg,cortical collecting duct,kidney
PMC4943857_gr6_panel_3.jpg,cortical collecting duct,kidney
PMC4943857_gr6_panel_4.jpg,cortical collecting duct,kidney
PMC4943857_gr6_panel_5.jpg,cortical collecting duct,kidney
PMC4943857_gr6_panel_6.jpg,cortical collecting duct,kidney
PMC4945906_srep29857-f6_panel_1.jpg,cortical collecting duct,kidney
PMC4945906_srep29857-f6_panel_2.jpg,cortical collecting duct,kidney
PMC4969727_12882_2016_310_Fig3_HTML_panel_1.jpg,cortical collecting duct,kidney
PMC4969727_12882_2016_310_Fig3_HTML_panel_2.jpg,cortical collecting duct,kidney
PMC5013391_srep32787-f1_panel_1.jpg,cortical collecting duct,kidney
PMC5013391_srep32787-f1_panel_2.jpg,cortical collecting duct,kidney
PMC5013391_srep32787-f6_panel_1.jpg,cortical collecting duct,kidney
PMC5013391_srep32787-f6_panel_2.jpg,cortical collecting duct,kidney
PMC5027357_PHY2-4-e12950-g005_panel_1.jpg,cortical collecting duct,kidney
PMC5027357_PHY2-4-e12950-g005_panel_2.jpg,cortical collecting duct,kidney
PMC5027357_PHY2-4-e12950-g005_panel_3.jpg,cortical collecting duct,kidney
PMC5027357_PHY2-4-e12950-g005_panel_4.jpg,cortical collecting duct,kidney
PMC5027357_PHY2-4-e12950-g006_panel_1.jpg,cortical collecting duct,kidney
PMC5037691_ijms-17-01411-g001_panel_1.jpg,cortical collecting duct,kidney
PMC5037691_ijms-17-01411-g001_panel_2.jpg,cortical collecting duct,kidney
PMC5042923_40635_2016_99_Fig77_HTML_panel_1.jpg,cortical collecting duct,kidney
PMC5042923_40635_2016_99_Fig77_HTML_panel_2.jpg,cortical collecting duct,kidney
PMC5042923_40635_2016_99_Fig77_HTML_panel_3.jpg,cortical collecting duct,kidney
PMC5042923_40635_2016_99_Fig77_HTML_panel_4.jpg,cortical collecting duct,kidney
PMC5042923_40635_2016_99_Fig82_HTML_panel_1.jpg,cortical collecting duct,kidney
PMC5042923_40635_2016_99_Fig82_HTML_panel_2.jpg,cortical collecting duct,kidney
PMC5042923_40635_2016_99_Fig82_HTML_panel_3.jpg,cortical collecting duct,kidney
PMC5042923_40635_2016_99_Fig82_HTML_panel_4.jpg,cortical collecting duct,kidney
PMC5042923_40635_2016_99_Fig82_HTML_panel_5.jpg,cortical collecting duct,kidney
PMC5042923_40635_2016_99_Fig82_HTML_panel_6.jpg,cortical collecting duct,kidney
PMC5042923_40635_2016_99_Fig86_HTML_panel_1.jpg,cortical collecting duct,kidney
PMC5042923_40635_2016_99_Fig86_HTML_panel_2.jpg,cortical collecting duct,kidney
PMC5042923_40635_2016_99_Fig88_HTML_panel_1.jpg,cortical collecting duct,kidney
PMC5042923_40635_2016_99_Fig88_HTML_panel_2.jpg,cortical collecting duct,kidney
PMC5042923_40635_2016_99_Fig88_HTML_panel_3.jpg,cortical collecting duct,kidney
PMC5042923_40635_2016_99_Fig88_HTML_panel_4.jpg,cortical collecting duct,kidney
PMC5042923_40635_2016_99_Fig88_HTML_panel_5.jpg,cortical collecting duct,kidney
PMC5042923_40635_2016_99_Fig88_HTML_panel_6.jpg,cortical collecting duct,kidney
PMC5101247_40064_2016_3625_Fig1_HTML_panel_1.jpg,cortical collecting duct,kidney
PMC5101247_40064_2016_3625_Fig1_HTML_panel_2.jpg,cortical collecting duct,kidney
PMC5101247_40064_2016_3625_Fig2_HTML_panel_1.jpg,cortical collecting duct,kidney
PMC5123865_elife-20253-fig1-figsupp1_panel_1.jpg,cortical collecting duct,kidney
PMC5123865_elife-20253-fig1-figsupp1_panel_2.jpg,cortical collecting duct,kidney
PMC5126074_fneur-07-00208-g004_panel_1.jpg,cortical collecting duct,kidney
PMC5128790_srep38034-f3_panel_1.jpg,cortical collecting duct,kidney
PMC5128790_srep38034-f3_panel_2.jpg,cortical collecting duct,kidney
PMC5128790_srep38034-f3_panel_3.jpg,cortical collecting duct,kidney
PMC5128790_srep38034-f5_panel_1.jpg,cortical collecting duct,kidney
PMC5128790_srep38034-f7_panel_1.jpg,cortical collecting duct,kidney
PMC5130553_zh30151672070003_panel_1.jpg,cortical collecting duct,kidney
PMC5173325_elife-17551-fig2_panel_1.jpg,cortical collecting duct,kidney
PMC5209384_fpls-07-01965-g003_panel_1.jpg,cortical collecting duct,kidney
